RID,Title,Org_Acronym,Org_Name,Org_ID,Spec_References
ASTM D3689/D3689M,(2007; R 2013; E 2013) Standard Test Methods for Deep Foundations Under Static Axial Tensile Load,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 62 13.20"": [""1.2"", ""1.7.7.1"", ""3.3.4""]}"
ASTM D3691/D3691M,"(2019) Standard Performance Specification for Woven, Lace, and Knit Household Curtain and Drapery Fabrics",ASTM,ASTM INTERNATIONAL,ORG052,"{""12 22 00"": [""1.1"", ""2.1.1.1""]}"
ASTM D3699,(2019) Standard Specification for Kerosene,ASTM,ASTM INTERNATIONAL,ORG052,"{""32 12 17.19"": [""1.3"", ""2.4.2""], ""32 12 36.26"": [""1.2"", ""3.5""]}"
ASTM D3718,(1985a; R 2015) Low Concentrations of Chromium in Paint by Atomic Absorption Spectroscopy,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 97 13.17"": [""1.1"", ""2.6.1.2"", ""2.6.2""], ""09 97 13.25"": [""1.1"", ""2.7.1"", ""2.7.2"", ""2.7.3"", ""2.9.2.2"", ""3.12""], ""32 17 23.16"": [""1.2"", ""2.2.6""], ""33 52 80"": [""1.1"", ""2.6.1.2"", ""2.6.2""]}"
ASTM D3721,(2005; R 2011) Synthetic Red Iron Oxide Pigment,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 97 02"": [""1.2"", ""2.4.1.4""]}"
ASTM D3737,(2018; E2018) Standard Practice for Establishing Allowable Properties for Structural Glued Laminated Timber (Glulam),ASTM,ASTM INTERNATIONAL,ORG052,"{""06 18 00"": [""1.1"", ""1.3.1"", ""1.3.2"", ""2.2.1.1""]}"
ASTM D3740,(2019) Minimum Requirements for Agencies Engaged in the Testing and/or Inspection of Soil and Rock as Used in Engineering Design and Construction,ASTM,ASTM INTERNATIONAL,ORG052,"{""01 45 00"": [""1.1"", ""1.9.1"", ""1.9.3""], ""32 11 13.13"": [""1.3"", ""2.2.4""], ""34 11 00"": [""1.2"", ""3.12""], ""35 31 19.40"": [""1.2"", ""2.4.1.1""]}"
ASTM D3744/D3744M,(2011a) Standard Test Method for Aggregate Durability Index,ASTM,ASTM INTERNATIONAL,ORG052,"{""03 41 33"": [""1.1"", ""1.3.4.1""]}"
ASTM D3753,(2019) Glass-Fiber-Reinforced Polyester Manholes and Wetwells,ASTM,ASTM INTERNATIONAL,ORG052,"{""33 30 00"": [""1.1"", ""2.2.8""], ""33 32 16"": [""1.1"", ""2.5.1.1""], ""33 34 56.00 10"": [""1.1"", ""2.2.4.1.1""], ""33 46 16"": [""1.2"", ""2.4.3.3""]}"
ASTM D3754,"(2019) ""Fiberglass"" (Glass-Fiber-Reinforced Thermosetting-Resin) Sewer and Industrial Pressure Pipe",ASTM,ASTM INTERNATIONAL,ORG052,"{""33 31 23.00 10"": [""1.1"", ""2.1.3""], ""40 05 13"": [""1.2"", ""2.16.1"", ""2.16.2""]}"
ASTM D3775,(2017; E 2018) Standard Test Method for End (Warp) and Pick (Filling) Count of Woven Fabrics,ASTM,ASTM INTERNATIONAL,ORG052,"{""23 51 43.00 20"": [""1.1"", ""2.8.4""], ""23 51 43.03 20"": [""1.1"", ""1.2.3""]}"
ASTM D3776/D3776M,(2009a; R 2017) Standard Test Methods for Mass Per Unit Area (Weight) of Fabric,ASTM,ASTM INTERNATIONAL,ORG052,"{""23 51 43.00 20"": [""1.1"", ""2.8.4""], ""23 51 43.03 20"": [""1.1"", ""1.2.3""], ""33 56 19"": [""1.2"", ""2.1.1""], ""34 11 00"": [""1.2"", ""2.3.1""]}"
ASTM D3802,(2016) Standard Test Method for Ball-Pan Hardness of Activated Carbon,ASTM,ASTM INTERNATIONAL,ORG052,"{""44 13 10.13"": [""1.2"", ""2.3""]}"
ASTM D3832,(1979; R 2011) Standard Specification for Rubber Seals Contacting Liquids in Solar Energy Systems,ASTM,ASTM INTERNATIONAL,ORG052,"{""48 14 13.00 20"": [""1.1"", ""2.4.2""]}"
ASTM D3833/D3833M,(1996; R 2019) Standard Test Method for Water Vapor Transmission of Pressure-Sensitive Tapes,ASTM,ASTM INTERNATIONAL,ORG052,"{""07 21 13"": [""1.1"", ""2.3""], ""07 21 16"": [""1.1"", ""2.5""], ""07 21 23"": [""1.1"", ""2.5""]}"
ASTM D3839,"(2014; R 2019) Standard Guide for Underground Installation of ""Fiberglass"" (Glass-Fiber-Reinforced Thermosetting-Resin) Pipe",ASTM,ASTM INTERNATIONAL,ORG052,"{""31 21 00"": [""1.2"", ""1.7"", ""3.5""], ""33 01 98"": [""1.3"", ""3.3.4""], ""33 11 00"": [""1.2"", ""3.2.1.5""], ""33 51 15"": [""1.2"", ""2.3.3""], ""40 05 13"": [""1.2"", ""3.4""]}"
ASTM D3840,"(2014) ""Fiberglass"" (Glass-Fiber-Reinforced Thermosetting-Resin) Pipe Fittings for Nonpressure Applications",ASTM,ASTM INTERNATIONAL,ORG052,"{""33 30 00"": [""1.1"", ""2.2.2.5""]}"
ASTM D3841,(2016) Standard Specification for Glass Fiber-Reinforced Polyester Plastic Panels,ASTM,ASTM INTERNATIONAL,ORG052,"{""08 60 45"": [""1.2"", ""2.2""], ""10 14 00.10"": [""1.1"", ""2.13""]}"
ASTM D3846,(2008) Standard Test Method for In-Plane Shear Strength of Reinforced Plastics,ASTM,ASTM INTERNATIONAL,ORG052,"{""35 05 40.17"": [""1.2"", ""2.1.1""]}"
ASTM D3860,(1998; R 2020) Determination of Adsorptive Capacity of Activated Carbon by Aqueous Phase Isotherm Technique,ASTM,ASTM INTERNATIONAL,ORG052,"{""43 31 13.13 10"": [""1.2"", ""2.1.5.1""]}"
ASTM D3867,(2016)Standard Test Methods for  Nitrite-Nitrate in Water,ASTM,ASTM INTERNATIONAL,ORG052,"{""03 31 29"": [""1.1"", ""2.4""], ""03 31 30"": [""1.1"", ""2.4""]}"
ASTM D3887,(1996; R 2008) Standard Specification for Tolerances for Knitted Fabrics,ASTM,ASTM INTERNATIONAL,ORG052,"{""23 51 43.00 20"": [""1.1"", ""2.8.4""], ""23 51 43.03 20"": [""1.1"", ""1.2.3""]}"
ASTM D3892,(2015) Standard Practice for Packaging/Packing of Plastics,ASTM,ASTM INTERNATIONAL,ORG052,"{""23 81 47"": [""1.1"", ""1.8""], ""31 21 00"": [""1.2"", ""1.6.1""], ""33 51 15"": [""1.2"", ""2.3.3""], ""40 05 13"": [""1.2"", ""1.5""]}"
ASTM D3895,(2014) Oxidative-Induction Time of Polyolefins by Differential Scanning Calorimetry,ASTM,ASTM INTERNATIONAL,ORG052,"{""33 56 19"": [""1.2"", ""2.1.2"", ""2.1.3""]}"
ASTM D3916,(2008; R 2016) Standard Test Method for Tensile Properties of Pultruded Glass-Fiber-Reinforced Plastic Rod,ASTM,ASTM INTERNATIONAL,ORG052,"{""04 01 20.73"": [""1.2"", ""1.5.4"", ""2.2.2.1"", ""2.2.2.2""]}"
ASTM D3917,(2015a) Standard Specification for Dimensional Tolerance of Thermosetting Glass-Reinforced Plastic Pultruded Shapes,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 41 16.16"": [""1.1"", ""2.2.2""], ""35 20 15"": [""1.3"", ""2.4.1""]}"
ASTM D3924,"(2016) Standard Specification for Environment for Conditioning and Testing Paint, Varnish, Lacquer, and Related Materials",ASTM,ASTM INTERNATIONAL,ORG052,"{""32 17 23.16"": [""1.2"", ""2.2.6""]}"
ASTM D3925,(2002; R 2015) Sampling Liquid Paints and Related Pigmented Coatings,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 67 23.15"": [""1.1"", ""3.1""], ""09 67 23.16"": [""1.1"", ""3.1""], ""09 97 13.16"": [""1.1"", ""1.9"", ""3.2.1""], ""09 97 13.17"": [""1.1"", ""1.9"", ""3.3.1""], ""09 97 13.25"": [""1.1"", ""1.9"", ""3.2.1""], ""09 97 13.27"": [""1.1"", ""1.8"", ""3.2.1""], ""33 52 80"": [""1.1"", ""3.1.1""]}"
ASTM D3936,(2021) Standard Test Method for Resistance to Delamination of the Secondary Backing of Pile Yarn Floor Covering,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 68 00"": [""1.1"", ""2.2.9""]}"
ASTM D395,(2016; E 2017) Standard Test Methods for Rubber Property - Compression Set,ASTM,ASTM INTERNATIONAL,ORG052,"{""03 41 33"": [""1.1"", ""2.3.4.4""], ""05 59 20"": [""1.1"", ""2.1.8""], ""08 81 00"": [""1.1"", ""2.5.7""], ""08 88 58"": [""1.3"", ""2.4.4""], ""09 64 66"": [""1.1"", ""2.2.7""], ""09 65 66"": [""1.1"", ""2.1.2"", ""2.1.3"", ""2.1.4""], ""35 20 14"": [""1.2"", ""2.2.2.1""], ""35 20 15"": [""1.3"", ""2.4.5""], ""35 20 16.33"": [""1.2"", ""2.2.2.1"", ""2.2.5.3""], ""35 20 16.39"": [""1.2"", ""2.2.2.1"", ""2.2.3.3""], ""35 20 16.46"": [""1.2"", ""2.2.8.1""], ""35 20 16.53"": [""1.2"", ""2.2.2.1""], ""35 20 16.59"": [""1.2"", ""2.2.2.1""], ""35 59 13.16"": [""1.1"", ""2.1.2""]}"
ASTM D3951,(2018) Commercial Packaging,ASTM,ASTM INTERNATIONAL,ORG052,"{""08 34 01"": [""1.1"", ""1.4""], ""08 34 02"": [""1.1"", ""1.5""], ""09 97 10.00 10"": [""1.2"", ""1.7.1""], ""35 01 41.00 10"": [""1.1"", ""1.4.3.1""], ""35 05 40.14 10"": [""1.4"", ""2.12.1"", ""3.5.1""]}"
ASTM D396,(2021) Standard Specification for Fuel Oils,ASTM,ASTM INTERNATIONAL,ORG052,"{""11 82 19"": [""1.1"", ""2.7.8.1""], ""23 50 52.00 10"": [""1.1"", ""2.2""], ""23 51 43.00 20"": [""1.1"", ""2.5.2""], ""23 52 33.01 20"": [""1.1"", ""2.5.1.11""], ""23 52 33.02 20"": [""1.1"", ""2.5.1.10""], ""23 52 33.03 20"": [""1.1"", ""2.4.1.1"", ""2.4.2.1""], ""23 52 49.00 20"": [""1.1"", ""2.1""], ""23 52 53.00 20"": [""1.1"", ""2.1""], ""33 56 21.18"": [""1.1"", ""2.4.5.3""]}"
ASTM D3960,(2005; R 2013) Determining Volatile Organic Compound (VOC) Content of Paints and Related Coatings,ASTM,ASTM INTERNATIONAL,ORG052,"{""32 17 23.16"": [""1.2"", ""2.2.6""]}"
ASTM D3965,(2016) Standard Classification System and Basis for Specifications for Rigid Acrylonitrile-Butadiene-Styrene (ABS) Materials for Pipe and Fittings,ASTM,ASTM INTERNATIONAL,ORG052,"{""40 05 13"": [""1.2"", ""2.13.1""]}"
ASTM D3966/D3966M,(2007; R 2013; E 2013) Standard Test Methods for Deep Foundations Under Lateral Load,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 62 13.20"": [""1.2"", ""1.7.8.1"", ""3.3.5""], ""31 62 13.24"": [""1.2"", ""1.7.8.1"", ""3.3.2.3""], ""31 62 13.26"": [""1.2"", ""1.5.5.1""], ""31 62 16.13"": [""1.2"", ""1.5.8.1"", ""3.3.4""], ""31 62 16.16"": [""1.2"", ""1.5.8.1"", ""3.3.4""], ""31 62 19"": [""1.2"", ""1.5.8.1"", ""3.3.4""], ""31 63 16"": [""1.2"", ""1.6.6.1"", ""3.9.5""], ""31 63 26.60"": [""1.2"", ""1.5.8.1"", ""3.3.4""], ""35 59 13.14 20"": [""1.1"", ""3.4.2.3""]}"
ASTM D4000,(2016) Standard Classification System for Specifying Plastic Materials,ASTM,ASTM INTERNATIONAL,ORG052,"{""06 71 33"": [""1.1"", ""2.1.1""]}"
ASTM D4016,(2014) Viscosity of Chemical Grouts by Brook field Viscometer (Laboratory Method),ASTM,ASTM INTERNATIONAL,ORG052,"{""03 01 00"": [""1.3"", ""2.6.3""]}"
ASTM D402/D402M,(2014) Distillation of Cut-Back Asphaltic (Bituminous) Products,ASTM,ASTM INTERNATIONAL,ORG052,"{""34 11 00"": [""1.2"", ""2.6""]}"
ASTM D4020,(2011) Ultra-High-Molecular-Weight Polyethylene Molding and Extrusion Materials,ASTM,ASTM INTERNATIONAL,ORG052,"{""35 20 15"": [""1.3"", ""2.4.6""], ""35 20 16.33"": [""1.2"", ""2.2.5.3""], ""35 20 16.39"": [""1.2"", ""2.2.3.3""], ""35 20 16.54"": [""1.4"", ""2.2.3""], ""35 51 13.00 20"": [""1.1"", ""2.5.1""], ""35 59 13.13"": [""1.1"", ""2.1.10.2""]}"
ASTM D4024,"(2015) Machine Made ""Fiberglass"" (Glass-Fiber-Reinforced Thermosetting Resin) Flanges",ASTM,ASTM INTERNATIONAL,ORG052,"{""40 05 13"": [""1.2"", ""2.16.3""]}"
ASTM D4057,(2012; R 2018) Standard Practice for Manual Sampling of Petroleum and Petroleum Products,ASTM,ASTM INTERNATIONAL,ORG052,"{""48 06 15"": [""1.2"", ""1.5.4"", ""3.1.3"", ""3.4""]}"
ASTM D4059,(2000; R 2018) Standard Test Method for Analysis of Polychlorinated Biphenyls in Insulating Liquids by Gas Chromatography,ASTM,ASTM INTERNATIONAL,ORG052,"{""26 11 14.00 10"": [""1.1"", ""2.11.4""]}"
ASTM D4060,(2019) Abrasion Resistance of Organic Coatings by the Taber Abraser,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 67 23.14"": [""1.1"", ""2.2.1.8"", ""2.2.2.9"", ""2.2.3.10"", ""2.2.3.11"", ""2.2.3.12"", ""2.2.3.13"", ""2.2.3.14"", ""2.2.3.15"", ""2.2.3.16"", ""2.2.3.9""], ""12 93 00"": [""1.1"", ""2.5.1.1"", ""2.8.9.2.4""], ""26 13 14"": [""1.1"", ""1.2.11""], ""35 59 13.14 20"": [""1.1"", ""2.7.1""]}"
ASTM D4065,(2012) Standard Practice for Plastics: Dynamic Mechanical Properties: Determination and Report of Procedures,ASTM,ASTM INTERNATIONAL,ORG052,"{""33 56 21.17"": [""1.1"", ""2.13.2.7""]}"
ASTM D4066,(2013) Standard Classification System for Nylon Injection and Extrusion Materials (PA),ASTM,ASTM INTERNATIONAL,ORG052,"{""33 51 15"": [""1.2"", ""2.3.2""]}"
ASTM D4073/D4073M,(2006; E 2019; R 2019) Standard Test Method for Tensile-Tear Strength of Bituminous Roofing Membranes,ASTM,ASTM INTERNATIONAL,ORG052,"{""07 52 00"": [""1.1"", ""1.3""]}"
ASTM D4078,(2002; R 2015) Water Emulsion Floor Polish,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 65 00"": [""1.1"", ""2.16""]}"
ASTM D4093,(1995; R 2014) Photoelastic Measurements of Birefringence and Residual Strains in Transparent or Translucent Plastic Materials,ASTM,ASTM INTERNATIONAL,ORG052,"{""08 34 01"": [""1.1"", ""2.5.3"", ""2.5.3.1""], ""08 34 02"": [""1.1"", ""2.6.1"", ""2.6.1.1""]}"
ASTM D4097,(2001; R 2010) Contact-Molded Glass-Fiber-Reinforced Thermoset Resin Corrosion-Resistant Tanks,ASTM,ASTM INTERNATIONAL,ORG052,"{""46 61 00"": [""1.1"", ""2.2.2.12.2""]}"
ASTM D41/D41M,"(2011; R 2016) Standard Specification for Asphalt Primer Used in Roofing, Dampproofing, and Waterproofing",ASTM,ASTM INTERNATIONAL,ORG052,"{""07 11 13"": [""1.1"", ""2.2""], ""07 12 00"": [""1.1"", ""2.6""], ""07 13 53"": [""1.1"", ""2.5.2""], ""07 22 00"": [""1.1"", ""2.3.1""], ""07 31 13"": [""1.1"", ""2.1.8""], ""07 51 13"": [""1.1"", ""2.6""], ""07 52 00"": [""1.1"", ""2.7""], ""07 60 00"": [""1.1"", ""2.2.23""], ""09 64 29"": [""1.2"", ""2.7""], ""09 64 66"": [""1.1"", ""2.2.10""]}"
ASTM D4101,(2017) Standard Classification System and Basis for Specification for Polypropylene Injection and Extrusion Materials,ASTM,ASTM INTERNATIONAL,ORG052,"{""22 00 00"": [""1.1"", ""3.12""], ""22 00 70"": [""1.1"", ""2.4.4""], ""31 68 13"": [""1.2"", ""2.1.7""], ""33 30 00"": [""1.1"", ""2.2.17""], ""33 31 23.00 10"": [""1.1"", ""2.1.2.2""], ""40 05 13"": [""1.2"", ""2.5.8""]}"
ASTM D412,(2016; R 2021) Standard Test Methods for Vulcanized Rubber and Thermoplastic Elastomers - Tension,ASTM,ASTM INTERNATIONAL,ORG052,"{""03 30 00"": [""1.1"", ""2.2.2.4""], ""03 30 53"": [""1.3"", ""2.4.1.4""], ""03 41 33"": [""1.1"", ""2.3.4.4""], ""05 59 20"": [""1.1"", ""2.1.8""], ""07 13 53"": [""1.1"", ""2.3.1"", ""2.4.2"", ""2.5.1""], ""07 27 19.01"": [""1.1"", ""2.1.1""], ""07 27 26"": [""1.1"", ""2.1.1""], ""07 31 26"": [""1.1"", ""2.1.2.2""], ""07 32 13"": [""1.1"", ""2.2.4""], ""07 32 14"": [""1.1"", ""2.1.3.2""], ""07 57 13"": [""1.1"", ""2.3.1"", ""2.3.2"", ""2.3.3"", ""2.3.4""], ""09 29 00"": [""1.1"", ""2.1.4.1""], ""09 64 66"": [""1.1"", ""2.2.7""], ""09 65 66"": [""1.1"", ""2.1.3"", ""2.1.4"", ""2.1.6""], ""09 67 23.15"": [""1.1"", ""3.12""], ""09 67 23.16"": [""1.1"", ""3.14""], ""31 36 00"": [""1.3"", ""2.1.1.2.2"", ""2.1.1.2.3""], ""32 01 19.61"": [""1.2"", ""2.1""], ""32 13 73.19"": [""1.2"", ""2.2""], ""32 18 16.13"": [""1.1"", ""2.2.3.1""], ""33 26 00.00 10"": [""1.2"", ""2.4""], ""33 30 00"": [""1.1"", ""2.2.10""], ""35 05 40.17"": [""1.2"", ""2.4.1""], ""35 20 14"": [""1.2"", ""2.2.2.1""], ""35 20 15"": [""1.3"", ""2.4.5""], ""35 20 16.33"": [""1.2"", ""2.2.2.1"", ""2.2.5.3""], ""35 20 16.39"": [""1.2"", ""2.2.2.1"", ""2.2.3.3""], ""35 20 16.46"": [""1.2"", ""2.2.8.1""], ""35 20 16.53"": [""1.2"", ""2.2.2.1""], ""35 20 16.59"": [""1.2"", ""2.2.2.1""], ""35 59 13.16"": [""1.1"", ""2.1.2""], ""35 59 13.17"": [""1.1"", ""2.1.2"", ""2.1.3.1""], ""35 59 13.18"": [""1.1"", ""2.1.5.1""]}"
ASTM D4125/D4125M,(2010) Asphalt Content of Bituminous Mixtures by the Nuclear Method,ASTM,ASTM INTERNATIONAL,ORG052,"{""32 12 15.13"": [""1.3"", ""3.1.3.1""], ""32 12 15.16"": [""1.3"", ""3.1.3.1""], ""32 12 17.19"": [""1.3"", ""3.1.3.1""], ""32 12 19.16"": [""1.1"", ""3.13.3""]}"
ASTM D413,(1998; R 2017) Standard Test Methods for Rubber Property - Adhesion to Flexible Substrate,ASTM,ASTM INTERNATIONAL,ORG052,"{""02 56 13.13"": [""1.2"", ""3.4.3""], ""33 47 13"": [""1.1"", ""3.7.1.3""], ""33 56 19"": [""1.2"", ""2.1.1"", ""3.2.1"", ""3.3.3""], ""35 20 14"": [""1.2"", ""2.5.2""], ""35 20 16.33"": [""1.2"", ""2.6.2""], ""35 20 16.39"": [""1.2"", ""2.6.2""], ""35 20 16.46"": [""1.2"", ""2.6.2""], ""35 20 16.53"": [""1.2"", ""2.5.2""], ""35 20 16.59"": [""1.2"", ""2.5.2""]}"
ASTM D4157,(2013; R 2017) Standard Test Method for Abrasion Resistance of Textile Fabrics (Oscillatory Cylinder Method),ASTM,ASTM INTERNATIONAL,ORG052,"{""12 50 00.13 10"": [""1.1"", ""2.3.6.1""], ""12 61 13"": [""1.1"", ""2.3.1""]}"
ASTM D4161,"(2014; R 2019) ""Fiberglass"" (Glass-Fiber-Reinforced Thermosetting-Resin) Pipe Joints Using Flexible Elastomeric Seals",ASTM,ASTM INTERNATIONAL,ORG052,"{""33 01 98"": [""1.3"", ""2.2.3.2""], ""33 11 00"": [""1.2"", ""2.1.1.3""], ""33 30 00"": [""1.1"", ""2.2.2.5""], ""33 31 23.00 10"": [""1.1"", ""2.2.7"", ""3.1.3.5""], ""40 05 13"": [""1.2"", ""2.16.2""]}"
ASTM D4167,(2015) Fiber-Reinforced Plastic Fans and Blowers,ASTM,ASTM INTERNATIONAL,ORG052,"{""23 35 19.00 20"": [""1.1"", ""2.2.5""], ""43 11 00.10"": [""1.2"", ""2.8.1""]}"
ASTM D4172,(1994; R 2016) Standard Test Method for Wear Preventive Characteristics of Lubricating Fluid (Four-Ball Method),ASTM,ASTM INTERNATIONAL,ORG052,"{""35 01 41.00 10"": [""1.1"", ""3.11.3""]}"
ASTM D4177,(2016; E 2017) Standard Practice for Automatic Sampling of Petroleum and Petroleum Products,ASTM,ASTM INTERNATIONAL,ORG052,"{""48 06 15"": [""1.2"", ""1.5.4"", ""3.1.3""]}"
ASTM D4214,(2007; R 2015) Standard Test Method for Evaluating the Degree of Chalking of Exterior Paint Films,ASTM,ASTM INTERNATIONAL,ORG052,"{""07 41 13"": [""1.1"", ""1.8.2"", ""2.2""], ""07 41 63"": [""1.1"", ""1.7.1"", ""2.4.5""], ""07 42 13"": [""1.1"", ""2.2.3.6""], ""07 42 63"": [""1.1"", ""2.1.5""], ""07 60 00"": [""1.1"", ""2.2.12.1""], ""07 61 14.00 20"": [""1.1"", ""1.6.6""], ""07 61 15.00 20"": [""1.1"", ""1.6.6.4""], ""08 44 00"": [""1.1"", ""1.7.1""], ""09 01 90.50"": [""1.1"", ""3.7""], ""09 90 00"": [""1.2"", ""3.4.1"", ""3.4.2""], ""13 34 19"": [""1.1"", ""1.10.3""], ""26 13 14"": [""1.1"", ""1.10.3""]}"
ASTM D4215,"(2007; R 2013) Standard Specification for Cold-Mixed, Cold-Laid Bituminous Paving Mixtures",ASTM,ASTM INTERNATIONAL,ORG052,"{""32 12 16.19"": [""1.2"", ""2.3"", ""2.4.3""]}"
ASTM D4216,(2017) Standard Specification for Rigid Poly (Vinyl Chloride) (PVC) and Related PVC and Chlorinated Poly (Vinyl Chloride) (CPVC) Building Products Compounds,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 41 16.16"": [""1.1"", ""1.7"", ""2.2.2""]}"
ASTM D4218,(2020) Determination of Carbon Black Content in Polyethylene Compounds by the Muffle-Furnace Technique,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 32 19.13"": [""1.2"", ""2.1""], ""33 56 19"": [""1.2"", ""2.1.2"", ""2.1.3""]}"
ASTM D4219,(2022) Standard Test Method for Short-Term Unconfined Compressive Strength Index of Chemically Grouted Soils,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 33 20"": [""1.3"", ""2.1.2"", ""3.8.1""]}"
ASTM D422,(1963; R 2007; E 2014; E 2014) Particle-Size Analysis of Soils,ASTM,ASTM INTERNATIONAL,ORG052,"{""35 41 00"": [""1.2"", ""3.22.3.2.1""], ""35 73 13"": [""1.2"", ""2.1.7"", ""3.7.1.1""]}"
ASTM D4220/D4220M,(2014) Preserving and Transporting Soil Samples,ASTM,ASTM INTERNATIONAL,ORG052,"{""02 56 13.16"": [""1.2"", ""3.3.3""]}"
ASTM D4228,(2005; R 2017) Standard Practice for Qualification of Coating Applicators for Application of Coatings to Steel Surfaces,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 97 02"": [""1.2"", ""1.5.6""]}"
ASTM D4253,(2016; E 2019) Standard Test Methods for Maximum Index Density and Unit Weight of Soils Using a Vibratory Table,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 00 00"": [""1.1"", ""1.2.17"", ""3.11""], ""35 41 00"": [""1.2"", ""1.3.10.2"", ""3.21.5"", ""3.22.3.2.3.1""], ""35 73 13"": [""1.2"", ""3.5.5"", ""3.7.1.6.1""]}"
ASTM D4254,(2016) Standard Test Methods for Minimum Index Density and Unit Weight of Soils and Calculation of Relative Density,ASTM,ASTM INTERNATIONAL,ORG052,"{""31 00 00"": [""1.1"", ""1.2.17"", ""3.11""], ""35 41 00"": [""1.2"", ""1.3.10.2"", ""3.21.5"", ""3.22.3.2.3.1""], ""35 73 13"": [""1.2"", ""3.5.5"", ""3.7.1.6.1""]}"
ASTM D4259,(2018) Standard Practice for Preparation of Concrete by Abrasion Prior to Coating Application,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 67 23.13"": [""1.1"", ""3.1.3.2""]}"
ASTM D4263,(1983; R 2018) Standard Test Method for Indicating Moisture in Concrete by the Plastic Sheet Method,ASTM,ASTM INTERNATIONAL,ORG052,"{""07 11 13"": [""1.1"", ""3.1""], ""07 22 00"": [""1.1"", ""3.1.1""], ""07 27 19.01"": [""1.1"", ""3.1""], ""07 27 26"": [""1.1"", ""1.6"", ""3.1""], ""07 51 13"": [""1.1"", ""3.1"", ""3.5.1""], ""07 52 00"": [""1.1"", ""3.6.1""], ""07 54 19"": [""1.1"", ""3.1""], ""09 67 23.14"": [""1.1"", ""1.5""], ""09 90 00"": [""1.2"", ""3.6.1"", ""3.6.2.3""]}"
ASTM D4280,"(2012) Extended Life Type, Nonplowable,  Raised, Retroreflective Pavement Markers",ASTM,ASTM INTERNATIONAL,ORG052,"{""32 17 23.16"": [""1.2"", ""2.2.8""]}"
ASTM D4285,(1983; R 2018) Indicating Oil or Water in Compressed Air,ASTM,ASTM INTERNATIONAL,ORG052,"{""09 97 10.00 10"": [""1.2"", ""3.3.1.3.1""], ""09 97 13.16"": [""1.1"", ""1.9"", ""3.8.1""], ""09 97 13.17"": [""1.1"", ""1.9"", ""3.9.1""], ""09 97 13.25"": [""1.1"", ""1.9"", ""3.8.1""], ""09 97 13.27"": [""1.1"", ""1.8"", ""3.6.1""], ""33 52 80"": [""1.1"", ""3.4.1.1"", ""3.6.1.1""]}"
ASTM D429,(2014) Rubber Property-Adhesion to Rigid Substrates,ASTM,ASTM INTERNATIONAL,ORG052,"{""07 13 53"": [""1.1"", ""2.4.2""]}"
ASTM D43/D43M,"(2000; R 2018) Standard Specification for Coal Tar Primer Used in Roofing, Dampproofing, and Waterproofing",ASTM,ASTM INTERNATIONAL,ORG052,"{""07 11 13"": [""1.1"", ""2.3""]}"
ASTM D430,(2006; R 2012) Standard Test Methods for Rubber Deterioration - Dynamic Fatigue,ASTM,ASTM INTERNATIONAL,ORG052,"{""06 71 33"": [""1.1"", ""2.1.1""], ""06 82 14"": [""1.1"", ""2.1.3""]}"
ASTM D4310,(2022) Standard Test Method for Determination of Sludging and Corrosion Tendencies of Inhibited Mineral Oils,ASTM,ASTM INTERNATIONAL,ORG052,"{""48 06 15"": [""1.1"", ""1.2"", ""2.1""]}"
